source_path,seq,culName,culGrpName,culTel,culHomeUrl,gpsX,gpsY
library,3681,용인시 흥덕도서관,도서관,031-324-4141,https://lib.yongin.go.kr/heungdeok/index.do,127.08394387293964,37.2748980049777
library,4067,울진남부도서관,도서관,054-788-1107,https://lib.uljin.go.kr/,129.44391004244227,36.68807922927695
library,778,제천시립도서관,도서관,043-646-2019,http://www.jecheon.go.kr/jclib/index.do,128.2202308003418,37.14512574344921
library,781,종로도서관,도서관,02-721-0707,http://jnlib.sen.go.kr/jnlib_index.jsp,126.96648562418775,37.57643949878865
library,783,주안도서관,도서관,032-437-5302,https://lib.ice.go.kr/juan/index.do,126.69288143475028,37.45546613227061
library,786,광주중앙도서관,도서관,062-607-1307,http://lib.gen.go.kr/jungang,126.925301031,35.1483817924
library,787,대구광역시립중앙도서관,도서관,053-231-2000,https://library.daegu.go.kr/jungang/index.do,128.60170423634088,35.86844028740234
library,3585,시흥시중앙도서관,도서관,031-310-5230,https://lib.siheung.go.kr/#/,126.73559982679194,37.34810944311371
library,3861,청주시립오송도서관,도서관,043-201-4167,http://library.cheongju.go.kr/lib-os/index.do,127.32331393495696,36.63495227640662
library,3900,천안시중앙도서관 신방분관,도서관,041-521-3724,http://www.cheonan.go.kr/lib.do,127.13073809287393,36.77446219451961
library,3901,천안시중앙도서관 아우내분관,도서관,041-521-3723,http://www.cheonan.go.kr/lib.do,127.30334543622938,36.76695866063984
library,6017,구립구산동도서관마을,도서관,02-357-0100,http://www.gsvlib.or.kr/,126.91308795741196,37.60950118035562
library,3237,화명도서관,도서관,051-309-6481~8,http://hmlib.bsbukgu.go.kr/,129.00939527685398,35.23229727335499
library,908,금정도서관,도서관,051-519-5601,http://library.geumjeong.go.kr/index.geumj,129.09612926384526,35.27273793837755
library,1447,서수원지식정보도서관,도서관,031-228-4747 / 1899-3300,https://www.suwonlib.go.kr/seo/index.asp,126.972069727,37.2731178856
library,724,양양교육도서관,도서관,033-672-2679,https://lib.gwe.go.kr/yylib,128.618314296,38.0759361022
library,741,이천시립도서관,도서관,031-644-4351,http://www.icheonlib.go.kr/,127.436918479,37.2867782931
library,768,완산도서관,도서관,063-287-6417,http://lib.jeonju.go.kr/,127.1479736366515,35.80870777119978
library,770,점촌공공도서관,도서관,054-550-3600,http://www.gbelib.kr/jc/index.do,128.20438478237645,36.60579385942938
library,3559,광교홍재도서관,도서관,031-228-4639,https://www.suwonlib.go.kr/gh/,127.04744109379148,37.30292703610213
library,3560,사랑샘도서관,도서관,031-548-5660,https://www.suwonlib.go.kr/swlove/,127.03611879588048,37.29574301253692
library,3555,지혜샘도서관,도서관,031-225-5566,https://www.suwonlib.go.kr/jkid/index.asp,127.04008036398395,37.24800233722206
library,916,중봉도서관,도서관,031-5186-4800,http://lib.gimpo.go.kr/lib/main.do,126.706931507,37.6258068807
library,655,옥천도서관,도서관,043-731-7051,http://www.oclib.go.kr/,127.57227011167993,36.30092676337736
library,656,완도군립도서관,도서관,061-550-6900,http://www.wando.go.kr/lib,126.75457412950183,34.31259622801842
library,919,나주공공도서관,도서관,061-330-6725,http://njlib.jne.go.kr/index.es?sid=a3,126.71649400760116,35.02946053930942
library,921,남부도서관,도서관,053-231-2300,http://www.nbl.or.kr/,128.58077914707255,35.83217597754877
library,2603,어울림도서관(구.중구구립신당도서관),도서관,02-2230-2901~2,https://www.e-junggulib.or.kr/,127.01892417082848,37.56171596710824
library,607,아산시립어린이도서관,도서관,041-536-8615~7,http://www.ascl.or.kr/,127.00198315404674,36.79353177585316
library,925,남지도서관,도서관,055-526-1490,http://njlib.gne.go.kr/,128.47252156253128,35.388651461206
library,648,영천문화원,도서관,054-334-3030,http://yeongcheon.kccf.or.kr,128.93329437645582,35.96740823737742
library,653,오산중앙도서관,도서관,031-8036-6140,http://www.osanlibrary.go.kr/,127.07685014074806,37.15388511442143
library,659,완주군립삼례도서관,도서관,063-291-5668,http://lib.wanju.go.kr/,127.09325894423314,35.92052714604481
library,922,남산도서관,도서관,02-754-7338,http://nslib.sen.go.kr/nslib_index.jsp,126.98141189298019,37.5529628313032
library,913,김제시립도서관,도서관,063-540-4128,https://gjl.gimje.go.kr/,126.89246260318637,35.79912074927663
library,792,전라남도교육청진도도서관,도서관,061-544-2937,https://jdlib.jne.go.kr/index.es?sid=b9,126.26450179168367,34.48488788356295
library,886,광주송정도서관,도서관,062-940-8900,http://lib.gen.go.kr/songjung,126.79977392204786,35.14492058237646
library,911,기장도서관,도서관,051-709-5351,http://library.gijang.go.kr/,129.217297971977,35.24968456175044
library,795,진양도서관,도서관,055-761-2722,http://jinlib.gne.go.kr/,128.1660034295047,35.16707369815191
library,777,제주도서관,도서관,064-722-2666,http://www.jejulib.or.kr/,126.54116746992233,33.50013335454005
library,914,김제교육문화회관,도서관,063-540-6800,http://www.wpl.or.kr/,126.99461785289044,35.71734465778317
library,767,전주시립금암도서관,도서관,063-252-6789,http://lib.jeonju.go.kr/,127.14007249047762,35.83633633784201
library,710,함안도서관,도서관,055-583-6919,http://hmlib.gne.go.kr/,128.408195407,35.2711569195
library,727,양평군립중앙도서관,도서관,031-770-2719,http://www.yplib.or.kr/,127.49433334111062,37.4859091282781
library,881,광명시하안도서관,도서관,02-2680-2871,https://gmlib.gm.go.kr/HaanMain.do,126.87369912990921,37.46784647507861
library,661,용산도서관,도서관,02-6902-7777,http://yslib.sen.go.kr/yslib/index.do?getContextPath=,126.98013899445273,37.5519850411312
library,687,태백시립도서관,도서관,033-550-2755,https://www.taebaek.go.kr/lib,129.021979941,37.0997034949
library,803,천안시중앙도서관,도서관,041-521-3722,http://www.cheonan.go.kr/lib.do,127.1532994143036,36.8089816869166
library,3286,청천도서관,도서관,032-330-9171~3,https://www.bppl.or.kr/chungcheon/index.do,126.71436728856303,37.50586823821438
library,614,안양시석수도서관,도서관,031-8045-6103 ~4,http://www.anyanglib.or.kr/,126.90267672095639,37.41151540573463
library,807,경상북도립청송공공도서관,도서관,054-872-4905,,129.054555978,36.4371130057
library,809,청주청원도서관 (구 청주북부도서관),도서관,043-201-4129,http://www.cwlib.go.kr/,127.47499159506168,36.6662651339633
library,3558,태장마루도서관,도서관,031-228-4828,https://www.suwonlib.go.kr/tm/,127.051002623,37.2386687142
library,754,화성시남양도서관,도서관,031-356-5241,http://www.hscitylib.or.kr/nylib/index.jsp,126.82503419887871,37.2103422653584
library,755,화순공공도서관,도서관,061-372-0530,http://hslib.jne.go.kr/index.es?sid=b1,126.98183217956438,35.06225342765016
library,2882,아트도서관,도서관,053-952-5252,http://www.xn--zb0b81k2qmt5d95u.com/,128.643271626339,35.87410110766965
library,585,경상북도교육청 봉화도서관,도서관,054-673-0973,http://www.gbelib.kr/bh,128.7401264235141,36.8883328094703
library,1395,광주북구일곡도서관,도서관,062-410-6895~8,https://lib.bukgu.gwangju.kr/main.do,126.89547161729116,35.20797364301873
library,667,경상북도립울릉공공도서관,도서관,054-791-2294,http://www.gbelib.kr/ul/index.do,130.90395164703511,37.49601680009868
library,680,충주시립도서관,도서관,043-850-3972~6,http://lib.chungju.go.kr/,127.93420875619724,36.97521013068162
library,677,밀양시립도서관,도서관,055-359-6036,https://www.myclib.or.kr/web/index.do,128.7549357850966,35.48679492442014
library,1411,표선도서관,도서관,064-787-5488,http://lib.jeju.go.kr/lib/use/LIB015?&sso=ok,126.83855174435864,33.32387928179536
library,684,경상북도교육청 칠곡도서관,도서관,054-971-1507,https://www.gbelib.kr/cg/index.do,128.403491997,35.9962207207
library,3283,송림도서관,도서관,032-770-6775~6,http://songlimlib.icdonggu.go.kr/front.asp,126.64882245384112,37.47483445641532
library,831,동해교육도서관,도서관,033-533-4436,https://lib.gwe.go.kr/dhlib,129.109824959,37.5387161476
library,832,대구광역시립두류도서관,도서관,053-231-2700,https://library.daegu.go.kr/duryu/index.do,128.56049384165465,35.85260665424305
library,6182,우주로1216,도서관,063-230-1840,https://lib.jeonju.go.kr/index.jeonju?menuCd=DOM_000000109001000000,127.123803066312,35.8203217033997
library,7576,제주4.3평화공원 제주4.3평화기념관,도서관,064-723-4360,https://www.instagram.com/jeju43ff/,126.620677633576,33.4508692676929
library,3579,시흥시신천도서관,도서관,031-310-2571,https://lib.siheung.go.kr/#/about/sc/status,126.78502069654058,37.43842878335192
library,3791,동해시립발한도서관,도서관,033-530-2480,http://www.donghaelib.go.kr/main/index.htm,129.10588958219265,37.54813625701994
library,3575,일월도서관,도서관,031-228-4890,https://www.suwonlib.go.kr/iw/index.asp,126.977793348,37.2868941927
library,830,동작도서관,도서관,02-823-6417,http://djlib.sen.go.kr/djlib_index.jsp,126.94016514148721,37.50601146112105
library,725,양주시덕정도서관,도서관,031-8082-7422,http://www.libyj.go.kr/,127.06311393129755,37.84299402314885
library,595,부산광역시립사하도서관,도서관,051-203-0237,https://home.pen.go.kr/sahalib/main.do,128.9909436889615,35.1031306466141
library,872,고양시립행신도서관,도서관,031-8075-9240,http://www.goyanglib.or.kr/hang/main/index.asp,126.82833592791955,37.62075176425515
library,664,용인중앙도서관,도서관,031-324-4610,http://lib.yongin.go.kr/yongin/,127.19043562515571,37.23362173947761
library,789,부산중앙도서관(본관),도서관,051-250-0300,https://home.pen.go.kr/joonganglib/main.do,129.0269893161265,35.11003540328461
library,726,양천도서관,도서관,02-2062-3900,http://yclib.sen.go.kr/yclib_index.jsp,126.87630648919564,37.53362037950396
library,729,여수시립현암도서관,도서관,061-659-4810,http://yslib.yeosu.go.kr/main/,127.73157285141072,34.75752139748678
library,887,광주학생독립운동기념회관,도서관,062-221-5500,http://student.gen.go.kr/main/main.php,126.86500845067954,35.14072709344791
library,592,대구광역시립북부도서관,도서관,053-231-2600,https://library.daegu.go.kr/bukbu/index.do,128.58399529716203,35.88509622998143
library,713,한석봉도서관,도서관,"031-580-4679, 4043",https://www.gaplib.go.kr/intro/menu/10008/contents/40004/contents.do,127.50640950190996,37.82970079935696
library,1545,성남시수정도서관,도서관,031-743-9600,http://sj.snlib.net/,127.15291281735641,37.45221402263719
library,856,명장도서관,도서관,051-527-0582~4,https://home.pen.go.kr/mjlib/main.do,129.10653201652661,35.20084873115028
library,814,춘천교육문화관,도서관,033-258-2500,https://lib.gwe.go.kr/chuncheonecc,127.723614354,37.8756737486
library,816,당진도서관,도서관,041-352-5918,https://djlib.cne.go.kr/index.do,126.62395235269612,36.8953834759397
library,818,대구광역시립달성도서관,도서관,053-231-2180,https://library.daegu.go.kr/dalseong/index.do,128.44776660270563,35.69851347702391
library,3658,양평 양서친환경도서관,도서관,031-770-2591,http://www.yplib.go.kr/index.yp,127.32340429917016,37.54247980514271
library,665,제주시우당도서관,도서관,064-728-1503,http://woodang.jejusi.go.kr/,126.54870179339846,33.51544301490599
library,3968,전주시립삼천도서관,도서관,063-281-6464,https://lib.jeonju.go.kr/index.jeonju?menuCd=DOM_000000107003002016&cpath=,127.12167557148248,35.79894504538506
library,617,서귀포시삼매봉도서관,도서관,064-733-1524,http://lib.jeju.go.kr/lib/use/LIB008,126.55202327307558,33.24436320427352
library,3386,명촌어린이도서관,도서관,052-241-7460,https://usbl.bukgu.ulsan.kr/main/main.do,129.355352534,35.5551405078
library,825,도봉도서관,도서관,02-6714-7400,http://dblib.sen.go.kr/dblib_index.jsp,127.0129922482092,37.65281358594898
library,3383,울산농소3동도서관,도서관,052-241-7440,https://usbl.bukgu.ulsan.kr/,129.335582035,35.633091404
library,3645,양주시 덕계도서관,도서관,031-8082-7450~3,https://www.libyj.go.kr/dklib/index.do,127.04676031575147,37.82165802419831
library,3236,동구도서관,도서관,051-440-6411,https://www.bsdonggu.go.kr/library/index.donggu,129.052432837,35.1380642129
library,641,영등포평생학습관,도서관,02-6712-7500,http://ydpllc.sen.go.kr/ydpllc_index.jsp,126.90726264098508,37.52599023498915
library,820,대구광역시립대봉도서관,도서관,053-231-2840,"https://map.naver.com/v5/entry/place/1189987055?c=14319465.2282357,4285569.4747790,18.56,0,0,0,dh&is",128.60290195738747,35.85754751494493
library,642,영암공공도서관,도서관,061-473-0692,http://yalib.jne.go.kr/index.es?sid=b4,126.69421069040078,34.79998422245978
library,3557,수원시영통도서관,도서관,031-228-4758,https://www.suwonlib.go.kr/yt/index.asp,127.07205421112879,37.25718685434903
library,737,의령도서관,도서관,055-572-0941,http://urlib.gne.go.kr/,128.266728971,35.3197995531
library,761,전북특별자치도교육청임실도서관,도서관,063-643-3525,https://lib.jbe.go.kr/islib/index.do,127.27880374574167,35.61379590876736
library,826,동녘도서관,도서관,064-786-6500,http://www.dnlib.or.kr/,126.8545625008628,33.52044653121473
library,3281,서창도서관,도서관,032-453-5950,https://www.namdonglib.go.kr,126.746225232,37.436349354
library,718,강동도서관,도서관,02-2225-9800,http://gdlib.sen.go.kr/,127.14378272245058,37.53864097616025
library,717,강남도서관,도서관,02-3448-4741,http://gnlib.sen.go.kr/gnlib/index.do?getContextPath=,127.04706239256674,37.513747859198
library,3659,양평용문도서관,도서관,031-770-2789,http://www.yplib.or.kr,127.59620544233316,37.48716887305444
library,3391,울주선바위도서관,도서관,052-211-5773,https://uljulib.ulju.ulsan.kr/index.do,129.23737805979945,35.57316818862375
library,3663,연천도서관,도서관,031-839-4401,https://library.yeoncheon.go.kr/index.do,127.076684436,38.0981106057
library,698,풍기도서관(경상북도립영주공공도서관풍기분관),도서관,054-637-9811,https://www.gbelib.kr/yjpg/index.do,128.519659928,36.8708474358
library,678,부산광역시립반송도서관,도서관,051-545-0102,https://home.pen.go.kr/bansonglib/main.do,129.14838155139694,35.22507241431914
library,7584,그대나의뮤즈 클림트to마티스,도서관,070-4010-9167,https://www.jejupass.com/web/sight/1052,126.317431520912,33.3028547873961
library,7583,세계조가비박물관,도서관,064-762-5551,http://wsmuseum.smart9.net/m/index.php,126.551583169735,33.2474433906243
library,637,수원시선경도서관,도서관,031-228-4728 / 4734,https://www.suwonlib.go.kr/sk/index.asp,127.01037440505385,37.28378002854026
library,759,인제교육도서관,도서관,033-460-1077,https://lib.gwe.go.kr/ijlib,128.170609173,38.0701468017
library,794,전북특별자치도교육청진안도서관,도서관,063-433-2422,https://lib.jbe.go.kr/jinanplib/index.do,127.42203130731545,35.78923983715143
library,612,안산시중앙도서관,도서관,031-481-2702,https://lib.iansan.net/main.do,126.82117880825935,37.30441880823062
library,634,송악도서관,도서관,064-794-3476,http://www.songaklib.or.kr,126.24851417701322,33.22660533073452
library,705,시각장애인복지재단점자도서관,도서관,02-440-5200,http://www.hsb.or.kr/,127.16926366880277,37.55117612782046
library,3294,연수청학도서관,도서관,032-749-8270,http://www.yspubliclib.go.kr/,126.660977318,37.4255901383
library,603,부산시민도서관,도서관,051-810-8200,http://www.siminlib.go.kr/,129.05020508237033,35.18336468317533
library,735,경상북도립영덕공공도서관,도서관,054-734-3106,http://www.gbelib.kr/yd/index.do,129.36825056280784,36.41467375654643
library,714,갈마도서관,도서관,042-533-4283~4,https://www.seogu.go.kr/learning/galmalib/index.do,127.36569509094744,36.34088432708448
library,719,강릉시립중앙도서관,도서관,033-660-3271,https://www.gnslib.or.kr/,128.9131120534399,37.77294258714394
library,722,양구교육도서관,도서관,"033-482-0284, 3284",http://lib.gwe.go.kr/yglib/egovMain.do,127.98733541905723,38.10189914302026
library,4343,장곡도서관,도서관,031-310-5233,https://lib.siheung.go.kr/#/about/jk/status,126.78286296332291,37.37759257696404
library,4345,오창도서관,도서관,043-201-4142,http://library.cheongju.go.kr/lib-oc/index.do,127.45502708955578,36.74252819940684
library,4358,강동구립성내도서관,도서관,02-471-0044,http://www.gdlibrary.or.kr/snlib/main.do,127.13333449821323,37.53283728017232
library,4359,강동구립해공도서관,도서관,02-478-9656,http://www.gdlibrary.or.kr/hglib,127.12559180073808,37.543955094247
library,4360,강북문화정보도서관(구 강북문화정보센터),도서관,02-944-3100,https://www.gblib.or.kr/gangbuk/index.do,127.03600559961656,37.62491206375071
library,4159,한경도서관,도서관,064-728-1508,http://lib.jeju.go.kr/lib/history?lib=LIB007,126.18455345649961,33.35007767264879
library,4160,애월도서관,도서관,064-728-1507,http://lib.jeju.go.kr/,126.33132170386396,33.4633744540799
library,4163,제주시기적의도서관,도서관,064-728-1504,http://lib.jeju.go.kr/lib/history?lib=LIB004,126.53551980070375,33.50174870238066
library,4164,태장도서관,도서관,033-737-4485,http://lib.wonju.go.kr/tj/,127.95324692069019,37.36039247069672
library,888,광천공공도서관,도서관,041-630-9573,https://hongseong.go.kr/gclib.do,126.62573895974846,36.50470523958951
library,3993,장성군립중앙도서관 (구 장성아카데미하우스),도서관,061.393.7900,https://lib.jangseong.go.kr/,126.76788453,35.3022660362
library,3994,장성군립삼계도서관,도서관,061-395-4100,https://lib.jangseong.go.kr/,126.66131262938501,35.2576056978755
library,4200,영흥도서관,도서관,032-886-7710,https://www.ongjin.go.kr/open_content/media/bbs/bbsMsgDetail.do?msg_seq=5740&bcd=photo,126.48344781937654,37.25597612391308
library,584,보은도서관,도서관,043-542-5473,http://www.beelib.go.kr/index.do,127.71608256418861,36.48407960060706
library,3657,양평군립양동도서관,도서관,031-770-2571,http://www.yplib.go.kr/index.yp?menuCd=DOM_000000101004003000,127.754676846206,37.41918394519709
library,4405,퇴촌작은도서관,도서관,031-760-5691,http://lib.gjcity.go.kr/section/intro/intro_13.asp,127.30919847172481,37.47063594162563
library,4406,광남작은도서관,도서관,031-760-8745,https://lib.gjcity.go.kr/slib/lay1/program/S39T419C1526/libstatus/intro.do#n,127.235866131,37.3854573208
library,4407,도척작은도서관,도서관,031-760-5690,https://lib.gjcity.go.kr/slib/,127.3310571582042,37.30468104742724
library,3300,송도국제어린이도서관,도서관,032-749-8220,https://www.yspubliclib.go.kr/,126.653647977,37.3979798042
library,4280,왕궁작은도서관,도서관,063-833-3005,http://cafe.naver.com/wanglibrary/,127.09022348264517,35.96720252935506
library,4117,도동어린이도서관,도서관,055-749-7496,https://lib.jinju.go.kr/front/,128.124812298,35.1861507283
library,4224,아델리움글마루도서관,도서관,031-892-8201,http://www.hdhkapt.com/d_b/sub/page.php?page_kind=infor_5&big_id=1&mid_id=9&d_navi2=편의시설,127.077477303,37.2779614447
library,4225,청계참고운도서관,도서관,031-345-3285,https://www.uwlib.or.kr/index.do,126.995966424,37.3885865562
library,4428,휘경어린이도서관,도서관,02-2248-1959,http://www.l4d.or.kr/ddmeach/index.php?libCho=MJ,127.06058313670388,37.58866870544365
library,3819,레인보우영동도서관,도서관,043-743-9600,https://www.rainbowlib.go.kr/intro.php,127.77785916966968,36.17278390774114
library,3429,고양시립식사도서관,도서관,031-8075-9190,http://www.goyanglib.or.kr/sik/main/index.asp,126.81598023453685,37.67608048097765
library,4395,꿈마을어린이도서관,도서관,02-830-5807,http://lib.guro.go.kr/DLiWeb25/comp/portal/htmlembeder.aspx?url=~/html/intro/sub_intro01_2.htm&m_var=525&notit=Y,126.89017207033963,37.48714227649253
library,4396,상계문화정보도서관,도서관,02-3391-7882,https://www.nowonlib.kr/htmlmanager/service/56,127.05196425561364,37.67853486460673
library,4397,안산시일동도서관,도서관,031-481-3712,https://lib.iansan.net/main.do?sitekey=14,126.87171527992533,37.31541617889588
library,4401,내손책고운도서관,도서관,031-345-3225,http://www.smalllibrary.org/library/detail/1049964,126.975598624,37.378283602
library,4072,청도어린이도서관,도서관,054-370-6752~6756,http://lib.cd.go.kr/,128.73632510623736,35.64813372921913
library,4075,칠곡군립도서관,도서관,054-979-6700,http://library.chilgok.go.kr/,128.39952932,35.9752918115
library,876,전라남도교육청곡성교육문화회관,도서관,061-362-0671,http://gslib.jne.go.kr/,127.289731696,35.282160916
library,5027,종로우리소리도서관,도서관,070-4550-5015~6,https://www.jfac.or.kr/site/main/content/woorisr01,126.99020517912315,37.57451346892914
library,3544,성남시중원어린이도서관,도서관,031-729-4350,https://www.snlib.go.kr/cjw,127.163169367,37.4476276671
library,618,서대문도서관,도서관,1833-6948,http://sdmlib.sen.go.kr/sdmlib_index.jsp,126.94089585348205,37.58329052796766
library,619,부산광역시립서동도서관,도서관,051-522-0456,https://home.pen.go.kr/seodonglib,129.0994070256451,35.21982903914267
library,2757,KCDF 아카이브 센터,도서관,02-733-9042,http://library.kcdf.kr/libeka_web2/,126.9841150077854,37.57400824946774
library,862,전북특별자치도교육청무주도서관,도서관,063-322-4635,http://lib.jbe.go.kr/mjl,127.659973609,36.0102008436
library,865,점촌공공도서관 가은분관,도서관,054-572-0309,https://www.gbelib.kr/jcge/index.do,128.062405739,36.6442716438
library,4258,작은도서관 함께크는우리,도서관,02-428-4686,https://www.gdlibrary.or.kr/small/main.do,127.169010336,37.5582628301
library,3841,청주시립도서관,도서관,043-201-4074,http://library.cheongju.go.kr/lib-cj/index.do,127.50588341383468,36.6123654231032
library,4227,해님달님작은도서관,도서관,031-8025-3000,http://cafe.daum.net/haedallibrary/,127.024243538,37.280676623
library,4228,호평작은도서관,도서관,031-590-2658,http://cafe.daum.net/-kyong,127.24897183767506,37.65457652631157
library,4191,소나무언덕1호 작은도서관,도서관,02-475-0266,https://www.splib.or.kr/sp1lib/index.do,127.118040862,37.5274169167
library,4193,가온도서관(구.중구 구립도서관),도서관,02-2230-2921~2,https://www.e-junggulib.or.kr/SJGL/Info/Intro/jglib01.csp?HLOC=SJGL&COUNT=2y12GWc800&Kor=1,127.01085347029175,37.55644840441907
library,4194,국립세종도서관,도서관,044-900-9114,http://sejong.nl.go.kr/,127.26810755961273,36.49863112702065
library,4356,강동구립강일도서관,도서관,02-427-4004,http://www.gdlibrary.or.kr/gilib/main.do,127.173754818491,37.56512152981983
library,4367,성현동작은도서관,도서관,02-877-7182,http://lib.gwanak.go.kr/,126.95617388271368,37.48730457890685
library,4368,죽정도서관,도서관,041-930-0972,https://brcn.go.kr/lib/front/index.php?g_page=intro&m_page=intro03_01_02&siteCode=ST02&tn=1,126.608560731,36.3577412586
library,4369,자양제4동도서관,도서관,02-465-0737~8,https://www.gwangjinlib.seoul.kr/jy4dong/index.do,127.06611396500493,37.53406759663134
library,4385,금천구립금나래도서관 (구 금나래아트홀도서관),도서관,02-2627-2991~4,http://geumcheonlib.seoul.kr/msi/cntntsService.do?menuId=MNU_0000000000000053,126.89574097411473,37.45647919267719
library,3376,농소1동도서관,도서관,052-241-7430,https://usbl.bukgu.ulsan.kr/infor/infor04_03.html,129.35445806023586,35.62915832557444
library,833,마산도서관,도서관,055-240-4555,http://mslib.gne.go.kr/,128.58493009840151,35.21337157816781
library,3755,봉담도서관,도서관,031-227-7281,https://www.hscitylib.or.kr/bdlib/index.jsp,126.94901710209675,37.21941694381999
library,3756,동탄복합문화센터도서관,도서관,031-8015-8200,http://www.hscitylib.or.kr/dtlib/index.jsp,127.07499123589092,37.2008200166409
library,3877,진산도서관,도서관,041-750-4461,http://library.geumsan.go.kr/index,127.36963481376384,36.14403395298824
library,3879,금산기적의도서관,도서관,041-750-4485,http://library.geumsan.go.kr/index,127.49055675834468,36.11101215099458
library,3880,논산연무도서관,도서관,041-746-8990,http://lib.nonsan.go.kr/lib.do,127.0973507669036,36.12619356405829
library,3339,상록도서관,도서관,062-350-4580,https://www.seogu.gwangju.kr/library/index.9is?contentUid=9be5df895e37f33d015e3bb2d4c82124,126.88894316104674,35.15518443251676
library,3342,송촌평생학습도서관,도서관,042-608-5513,https://lib.daedeok.go.kr/songchonlib/index.do,127.44015018407208,36.36005357932218
library,3484,양곡도서관,도서관,031-980-5414,https://www.gimpo.go.kr/lib/index.do,126.631437337,37.6616235862
library,3487,남양주시화도도서관,도서관,031-590-4587,http://lib.nyj.go.kr/hwado/index.jsp,127.30579646652515,37.6501046919994
library,3359,대전둔산도서관,도서관,042-288-4800,https://www.seogu.go.kr/learning/dunsanlib/index.do,127.3931767780796,36.36006869147555
library,6876,둔촌도서관,도서관,02-489-6557,https://www.gdlibrary.or.kr/web/index.do,127.14813775507461,37.53176276563934
library,7037,매곡도서관,도서관,052-241-7470,https://usbl.bukgu.ulsan.kr/main/main.do,129.35889141548023,35.64650218887864
library,7036,원신흥도서관,도서관,042-611-6970,https://lib.yuseong.go.kr/,127.33749059148496,36.33766538831112
library,6977,대구광역시립남부도서관,도서관,053-231-2300,http://library.daegu.go.kr/nambu/index.do,128.580775329442,35.832206666879
library,6976,해운대 인문학도서관,도서관,051-749-6580,https://www.haeundae.go.kr/library/index.do,129.126291729541,35.2022063841808
library,6974,다대도서관,도서관,051-220-5861,https://dadaelib.saha.go.kr/main.do,128.964653820935,35.0504317971047
library,6973,부산도서관,도서관,051-310-5400,https://library.busan.go.kr/,128.98528865425354,35.17271782030469
library,6971,안락누리도서관,도서관,051-550-6911,https://lib.dongnae.go.kr/allak/,129.107768190484,35.1969396601118
library,3580,월곶도서관,도서관,031-310-2591,https://lib.siheung.go.kr/#/,126.73646231174317,37.3887114955292
library,3465,광명시철산도서관,도서관,02-2680-6049,https://gmlib.gm.go.kr/CheolsanMain.do,126.87217456849389,37.47692701412579
library,4393,옥골샘도서관,도서관,052-290-4185,https://library.ulsan.go.kr/board/subLibrary/List.do,129.32403486703757,35.55750290686834
library,3971,전주시립도서관,도서관,063-287-6417,http://lib.jeonju.go.kr/index.sko?menuCd=AA01000000000,127.1479652883158,35.80868074362708
library,7021,동춘나래도서관,도서관,032-749-8240,https://www.yspubliclib.go.kr/ysgplib/uce/contents/infodc.do?tmid=366&smid=435&lmid=446,126.66406158247364,37.40788859733971
library,7019,청라호수도서관,도서관,032-563-9579,https://www.michuhollib.go.kr/,126.63628705724524,37.53061354515628
library,3547,수원시버드내도서관,도서관,031-228-4866,https://www.suwonlib.go.kr/bdn/index.asp,127.01476698463456,37.25682040927963
library,4244,삼계로얄작은도서관,도서관,055-311-2151,,128.865365133,35.2695198495
library,4371,군산교육문화회관,도서관,063-450-3213,https://lib.jbe.go.kr/gec,126.73666036429844,35.97062905267818
library,4372,광진정보도서관,도서관,02-3437-5092,http://www.gwangjinlib.seoul.kr/,127.11033695621373,37.55066475205366
library,4373,전라남도광양평생교육관,도서관,061-815-1611,https://gylife.jne.go.kr/index.es?sid=c3,127.7174309862499,34.96145705270718
library,7126,해솔도서관,도서관,031-940-5140,https://lib.paju.go.kr/hslib/index.do,126.74811005433503,37.72665281495431
library,7123,탄현작은도서관,도서관,031-915-8875,https://cafe.daum.net/thlibrary,126.76288813393,37.7010237982229
library,7122,월롱도서관,도서관,031-940-8570,https://lib.paju.go.kr/wllib/lectureDetail.do?lectureIdx=34830,126.789261868619,37.7992611884266
library,7438,동강생태정보센터,도서관,033-375-1155,http://www.ywmuseum.com/museum/index.do?museum_no=12,128.505518761243,37.2280640881702
library,7436,황영조기념관,도서관,033-576-0009,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=da3a93f3-2ed1-4d2d-9c9d-4ef4b1330405,129.294736624517,37.3072882331796
library,4336,신천도서관,도서관,053-980-2600,http://www.donggu-lib.kr/,128.61775262816656,35.87146930215814
library,3476,구리시립토평도서관,도서관,031-550-8325,http://www.gurilib.go.kr/tylib/main.do,127.14561193009892,37.58612572001189
library,3477,구리시교문도서관,도서관,031-550-2593,https://www.gurilib.go.kr/intro/index.do,127.134557626,37.5951902006
library,3480,군포시 어린이도서관,도서관,031-390-8680,https://www.gunpolib.go.kr/#/about/map/child,126.93212597665712,37.37226266247382
library,4130,성산도서관,도서관,055-225-7391,https://lib.changwon.go.kr/ss/index_real.php,128.7072630297094,35.20185311869143
library,3854,엄정꿈터도서관,도서관,043-854-3031,"https://map.naver.com/v5/entry/place/36876855?c=14239005.6937869,4451239.2129648,15,0,0,0,dh",127.9153120162384,37.08698788853563
library,4141,통영시립산양도서관(구 통영농어촌공공도서관),도서관,055-650-2500,http://www.tongyeonglib.or.kr/library/,128.3934473282216,34.80286432144203
